代碼,學校名稱,地址,電話,座標地址
101X58,嘉義縣私立寶貝王國幼兒園,[608]嘉義縣水上鄉水上村8鄰華林街48號,(05)2680116,嘉義縣水上鄉華林街48號
101X59,嘉義縣私立資優生幼兒園,[613]嘉義縣朴子市竹圍里10鄰大同路358號,(05)3799311,嘉義縣朴子市大同路358號
101X62,財團法人天主教會嘉義教區附設嘉義縣私立星海幼兒園,[624]嘉義縣義竹鄉仁里村11鄰423-1號,(05)3411108,嘉義縣義竹鄉423-1號
101X64,嘉義縣私立新藝幼兒園,[606]嘉義縣中埔鄉??村5鄰13-1號,(05)2536076,嘉義縣中埔鄉13-1號
101X65,嘉義縣私立迪士妮幼兒園,[611]嘉義縣鹿草鄉後堀村22鄰山子腳2號,(05)3755315,嘉義縣鹿草鄉山子腳2號
101X66,嘉義縣私立百勝幼兒園,[621]嘉義縣民雄鄉寮頂村13鄰民權路40-88號,(05)2261622,嘉義縣民雄鄉民權路40-88號
101X67,嘉義縣私立欣苗幼兒園,[622]嘉義縣大林鎮溝背里2鄰尾厝124-1號,(05)2950691,嘉義縣大林鎮尾厝124-1號
101X68,嘉義縣私立愛迪生幼兒園,[611]嘉義縣鹿草鄉鹿草村4鄰58-8號,(05)3751708,嘉義縣鹿草鄉58-8號
101X69,嘉義縣私立米羅幼兒園,[612]嘉義縣太保市麻寮里19鄰麻太路42號,(05)2385712,嘉義縣太保市麻太路42號
101X6A,嘉義縣私立智群幼兒園,[612]嘉義縣太保市春珠里4鄰86之3號,(05)3714659,嘉義縣太保市86之3號
101X6B,嘉義縣私立哈佛幼兒園,[612]嘉義縣太保市太保里2鄰太保47-32號,(05)3716223,嘉義縣太保市太保47-32號
101X6c,嘉義縣私立明陽幼兒園,[612]嘉義縣太保市舊埤里13鄰127號,(05)3611515,嘉義縣太保市127號
101X6D,嘉義縣私立一二三幼兒園,[612]嘉義縣太保市舊埤里19鄰新安六街66號,(05)3611409,嘉義縣太保市新安六街66號
101X6G,嘉義縣私立佳恩幼兒園,[613]嘉義縣朴子市永和里20鄰824巷1號,(05)3796338,嘉義縣朴子市824巷1號
101X6H,嘉義縣私立芝麻幼兒園,[625]嘉義縣布袋鎮岑海里13鄰新北一街133號,(05)3477077,嘉義縣布袋鎮新北一街133號
101X6I,嘉義縣私立美元幼兒園,[625]嘉義縣布袋鎮岑海里13鄰海運街132號,(05)3476917,嘉義縣布袋鎮海運街132號
101X6J,財團法人中華民國佛教慈濟慈善事業基金會附設嘉義縣私立大林大愛幼兒園,[622]嘉義縣大林鎮平林里7鄰下潭底81號,(05)2648000#8459,嘉義縣大林鎮下潭底81號
101X6K,嘉義縣私立亞洲幼兒園,[622]嘉義縣大林鎮明華里19鄰明華路82號,(05)2658166,嘉義縣大林鎮明華路82號
101X6M,嘉義縣私立真善美幼兒園,[621]嘉義縣民雄鄉三興村10鄰陳厝寮61-9號,(05)2720632,嘉義縣民雄鄉陳厝寮61-9號
101X6O,嘉義縣私立伊貝兒幼兒園,[621]嘉義縣民雄鄉福樂村25鄰建國路3段124巷3弄16號,(05)2214862,嘉義縣民雄鄉建國路3段124巷3弄16號
101X6P,嘉義縣私立愛兒堡幼兒園,[621]嘉義縣民雄鄉山中村8鄰牛斗山95-6號,(05)2131571,嘉義縣民雄鄉牛斗山95-6號
101X6R,嘉義縣私立育民幼兒園,[623]嘉義縣溪口鄉坪頂村12鄰溪民路103號,(05)2695809,嘉義縣溪口鄉溪民路103號
101X6S,嘉義縣私立童話幼兒園,[616]嘉義縣新港鄉中庄村12鄰中庄96-8號,(05)3743061,嘉義縣新港鄉中庄96-8號
101X6T,嘉義縣私立愛寶兒幼兒園,[616]嘉義縣新港鄉菜公村8鄰咬仔竹201號,(05)3748112,嘉義縣新港鄉咬仔竹201號
101X6U,嘉義縣私立太陽幼兒園,[616]嘉義縣新港鄉三間村5鄰635~642號,(05)3773770,嘉義縣新港鄉635~642號
101X6X,嘉義縣私立幼安幼兒園,[608]嘉義縣水上鄉忠和村17鄰紅毛寮1號之150,(05)2890011,嘉義縣水上鄉紅毛寮1號
101X6Y,嘉義縣私立幼能幼兒園,[608]嘉義縣水上鄉水頭村17鄰新進街28號,(05)2603333,嘉義縣水上鄉新進街28號
101X72,嘉義縣私立優生幼兒園,[604]嘉義縣竹崎鄉竹崎村15鄰民生路71巷1-1號,(05)2615759,嘉義縣竹崎鄉民生路71巷1-1號
101X73,嘉義縣私立聖愛幼兒園,[604]嘉義縣竹崎鄉灣橋村26鄰埤堂23巷82號,(05)2790145,嘉義縣竹崎鄉埤堂23巷82號
101X75,嘉義縣私立明日萌幼兒園,[612]嘉義縣太保市春珠里8鄰春珠168號之5,(05)3717209,嘉義縣太保市春珠168號
101X77,嘉義縣私立健僑幼兒園,[621]嘉義縣民雄鄉北斗村17鄰新正八街9號1樓,(05)2206244,嘉義縣民雄鄉新正八街9號
101X7A,嘉義縣私立全美幼兒園,[606]嘉義縣中埔鄉和睦村8鄰中山路五段813號,(05)2396532,嘉義縣中埔鄉中山路五段813號
101X7I,嘉義縣私立一之一幼兒園,[608]嘉義縣水上鄉水頭村11鄰中正路127號,(05)2682311,嘉義縣水上鄉中正路127號
101X7K,嘉義縣私立耶米幼兒園,[622]嘉義縣大林鎮平林里31鄰民權路69號,(05)2649361,嘉義縣大林鎮民權路69號
101X7L,嘉義縣私立麥米羅幼兒園,[621]嘉義縣民雄鄉東湖村18鄰86之15號,(05)2060971,嘉義縣民雄鄉86之15號
101X7M,嘉義縣私立愛森堡幼兒園,[603]嘉義縣梅山鄉梅北村8鄰健康街239號,(05)2627345,嘉義縣梅山鄉健康街239號
104K01,嘉義縣竹崎鄉中和國民小學附設幼兒園,[604]嘉義縣竹崎鄉中和村17鄰奮起湖215號,(05)2561013,嘉義縣竹崎鄉奮起湖215號
104K02,嘉義縣阿里山鄉山美國民小學附設幼兒園,[605]嘉義縣阿里山鄉山美村4鄰山美61號,(05)2586520,嘉義縣阿里山鄉山美61號
104K03,嘉義縣東石鄉下楫國民小學附設幼兒園,[614]嘉義縣東石鄉下揖村15鄰下楫子寮147號,(05)3601508,嘉義縣東石鄉下楫子寮147號
104K05,嘉義縣新港鄉月眉國民小學附設幼兒園,[616]嘉義縣新港鄉月眉村19鄰123號,(05)3772059,嘉義縣新港鄉123號
104X01,嘉義縣朴子市大同國民小學附設幼兒園,[613]嘉義縣朴子市竹圍里18鄰大同路239號,(05)3792144#15,嘉義縣朴子市大同路239號
104X02,嘉義縣朴子市朴子國民小學附設幼兒園,[613]嘉義縣朴子市安福里10鄰山通路11號,(05)3792032#283,嘉義縣朴子市山通路11號
104X03,嘉義縣朴子市雙溪國民小學附設幼兒園,[613]嘉義縣朴子市?溪里3鄰雙溪口30號,(05)3795549#16,嘉義縣朴子市雙溪口30號
104X04,嘉義縣朴子市大鄉國民小學附設幼兒園,[613]嘉義縣朴子市大鄉里15鄰大?榔560號,(05)3792952,嘉義縣朴子市大?榔560號
104X05,嘉義縣布袋鎮過溝國民小學附設幼兒園,[625]嘉義縣布袋鎮中安里13鄰過溝頂厝1號,(05)3451010,嘉義縣布袋鎮過溝頂厝1號
104X06,嘉義縣布袋鎮貴林國民小學附設幼兒園,[625]嘉義縣布袋鎮樹林里4鄰樹林頭82號,(05)3451641,嘉義縣布袋鎮樹林頭82號
104X07,嘉義縣布袋鎮新岑國民小學附設幼兒園,[625]嘉義縣布袋鎮新岑里10鄰郭岑寮4號,(05)3431525,嘉義縣布袋鎮郭岑寮4號
104X08,嘉義縣布袋鎮景山國民小學附設幼兒園,[625]嘉義縣布袋鎮東港里10鄰東港136號,(05)3472734,嘉義縣布袋鎮東港136號
104X09,嘉義縣布袋鎮永安國民小學附設幼兒園,[625]嘉義縣布袋鎮永安里1鄰大寮126號之2,(05)3472654,嘉義縣布袋鎮大寮126號
104X10,嘉義縣民雄鄉民雄國民小學附設幼兒園,[621]嘉義縣民雄鄉中樂村24鄰民族路43號,(05)2065592,嘉義縣民雄鄉民族路43號
104X11,嘉義縣民雄鄉秀林國民小學附設幼兒園,[621]嘉義縣民雄鄉北斗村2鄰北勢仔17號,(05)2215690,嘉義縣民雄鄉北勢仔17號
104X12,嘉義縣水上鄉忠和國民小學附設幼兒園,[608]嘉義縣水上鄉忠和村3鄰檳榔樹角35號,(05)2890365#24,嘉義縣水上鄉檳榔樹角35號
104X13,嘉義縣水上鄉柳林國民小學附設幼兒園,[608]嘉義縣水上鄉柳林村1鄰柳仔林92號,(05)2685696,嘉義縣水上鄉柳仔林92號
104X14,嘉義縣六腳鄉六腳國民小學附設幼兒園,[615]嘉義縣六腳鄉六腳村7鄰六腳105號,(05)3781403,嘉義縣六腳鄉六腳105號
104X14-01,嘉義縣六腳鄉六腳國民小學附設幼兒園新生分班,[615]嘉義縣六腳鄉竹本村7鄰竹子腳111號,(05)3780043,嘉義縣六腳鄉竹子腳111號
104X16,嘉義縣東石鄉港墘國民小學附設幼兒園,[614]嘉義縣東石鄉港墘村10鄰港墘64號,(05)3795350,嘉義縣東石鄉港墘64號
104X17,嘉義縣東石鄉三江國民小學附設幼兒園,[614]嘉義縣東石鄉三家村12鄰三塊厝16號,(05)3730585,嘉義縣東石鄉三塊厝16號
104X18,嘉義縣東石鄉龍港國民小學附設幼兒園,[614]嘉義縣東石鄉龍港村4鄰港墘厝113號,(05)3732671,嘉義縣東石鄉港墘厝113號
104X19,嘉義縣東石鄉龍崗國民小學附設幼兒園,[614]嘉義縣東石鄉西崙村8鄰栗子崙131號,(05)3451070,嘉義縣東石鄉栗子崙131號
104X20,嘉義縣東石鄉網寮國民小學附設幼兒園,[614]嘉義縣東石鄉網寮村1鄰鹽田27號,(05)3451544#14,嘉義縣東石鄉鹽田27號
104X21,嘉義縣義竹鄉義竹國民小學附設幼兒園,[624]嘉義縣義竹鄉六桂村4鄰義竹208號,(05)3417748,嘉義縣義竹鄉義竹208號
104X22,嘉義縣義竹鄉南興國民小學附設幼兒園,[624]嘉義縣義竹鄉新店村20鄰新店77號,(05)3427394#16,嘉義縣義竹鄉新店77號
104X22-01,嘉義縣義竹鄉南興國民小學附設幼兒園東華分班,[624]嘉義縣義竹鄉平溪村1鄰安溪寮1號,(05)3426194,嘉義縣義竹鄉安溪寮1號
104X24,嘉義縣義竹鄉光榮國民小學附設幼兒園,[624]嘉義縣義竹鄉東光村2鄰東後寮64號,(05)3420104#100,嘉義縣義竹鄉東後寮64號
104X25,嘉義縣義竹鄉和順國民小學附設幼兒園,[624]嘉義縣義竹鄉官順村12鄰?子寮356號,(05)3436448,嘉義縣義竹鄉?子寮356號
104X29,嘉義縣義竹鄉過路國民小學附設幼兒園,[624]嘉義縣義竹鄉西過村18鄰過路子279號,(05)3437884,嘉義縣義竹鄉過路子279號
104X31,嘉義縣梅山鄉梅山國民小學附設幼兒園,[603]嘉義縣梅山鄉梅東村9鄰中山路28號之1,(05)2621004,嘉義縣梅山鄉中山路28號
104X33,嘉義縣梅山鄉瑞峰國民小學附設幼兒園,[603]嘉義縣梅山鄉瑞?村5鄰生毛樹19號之1,(05)2501204#11,嘉義縣梅山鄉生毛樹19號
104X34,嘉義縣中埔鄉頂六國民小學附設幼兒園,[606]嘉義縣中埔鄉金蘭村14鄰頂山門25號,(05)2394042,嘉義縣中埔鄉頂山門25號
104X35,嘉義縣鹿草鄉後塘國民小學附設幼兒園,[611]嘉義縣鹿草鄉三角村26鄰毛蟹行11號,(05)3752548,嘉義縣鹿草鄉毛蟹行11號
104X36,嘉義縣竹崎鄉內埔國民小學附設幼兒園,[604]嘉義縣竹崎鄉內埔村7鄰元興路2號,(05)2541108#10,嘉義縣竹崎鄉元興路2號
104X37,嘉義縣番路鄉隙頂國民小學附設幼兒園,[602]嘉義縣番路鄉公田村4鄰隙頂40號,(05)2586218,嘉義縣番路鄉隙頂40號
104X38,嘉義縣大埔鄉大埔國民小學附設幼兒園,[607]嘉義縣大埔鄉大埔村4鄰大埔57號,(05)2521024,嘉義縣大埔鄉大埔57號
104X39,嘉義縣阿里山鄉香林國民小學附設幼兒園,[605]嘉義縣阿里山鄉香林村2鄰西阿里山40號,(05)2679713,嘉義縣阿里山鄉西阿里山40號
104X41,嘉義縣梅山鄉太平國民小學附設幼兒園,[603]嘉義縣梅山鄉太平村6鄰大坪4號,(05)2571042,嘉義縣梅山鄉大坪4號
104X41-01,嘉義縣梅山鄉太平國民小學附設幼兒園龍眼分班,[603]嘉義縣梅山鄉龍眼村6鄰龍眼林41號,(05)2571009,嘉義縣梅山鄉龍眼林41號
104X42,嘉義縣中埔鄉中山國民小學附設幼兒園,[606]嘉義縣中埔鄉石?村13鄰石?22號,(05)2531231,嘉義縣中埔鄉石?22號
104X43,嘉義縣竹崎鄉中興國民小學附設幼兒園,[604]嘉義縣竹崎鄉中和村19鄰石棹10號之1,(05)2561021,嘉義縣竹崎鄉石棹10號
104X44,嘉義縣中埔鄉社口國民小學附設幼兒園,[606]嘉義縣中埔鄉隆興村2鄰?後8號,(05)2537786,嘉義縣中埔鄉?後8號
104X45,嘉義縣竹崎鄉光華國民小學附設幼兒園,[604]嘉義縣竹崎鄉光華村4鄰柑仔宅10號,(05)2561074,嘉義縣竹崎鄉柑仔宅10號
104X46,嘉義縣梅山鄉瑞里國民小學附設幼兒園,[603]嘉義縣梅山鄉瑞里村2鄰幼葉林112號,(05)2502131,嘉義縣梅山鄉幼葉林112號
104X47,嘉義縣梅山鄉太興國民小學附設幼兒園,[603]嘉義縣梅山鄉太興村4鄰太興4號,(05)2571444,嘉義縣梅山鄉太興4號
104X48,嘉義縣中埔鄉中埔國民小學附設幼兒園,[606]嘉義縣中埔鄉中埔村7鄰中正路1號,(05)2531003,嘉義縣中埔鄉中正路1號
104X49,嘉義縣布袋鎮好美國民小學附設幼兒園,[625]嘉義縣布袋鎮好美里12鄰虎尾寮106號,(05)3431524,嘉義縣布袋鎮虎尾寮106號
104X50,嘉義縣東石鄉東石國民小學附設幼兒園,[614]嘉義縣東石鄉猿樹村5鄰東石117號,(05)3732295#16,嘉義縣東石鄉東石117號
104X52,嘉義縣梅山鄉大南國民小學附設幼兒園,[603]嘉義縣梅山鄉大南村2鄰大草埔15號,(05)2626566,嘉義縣梅山鄉大草埔15號
104X52-01,嘉義縣梅山鄉大南國民小學附設幼兒園安靖分班,[603]嘉義縣梅山鄉安靖村3鄰柿子寮3號,(05)2621404,嘉義縣梅山鄉柿子寮3號
104X53,嘉義縣阿里山鄉豐山國民小學附設幼兒園,[605]嘉義縣阿里山鄉豐山村3鄰石鼓盤47號,(05)2661071#18,嘉義縣阿里山鄉石鼓盤47號
104X54,嘉義縣布袋鎮布袋國民小學附設幼兒園,[625]嘉義縣布袋鎮新厝里13鄰新厝仔65號,(05)3472007,嘉義縣布袋鎮新厝仔65號
104X57,嘉義縣番路鄉大湖國民小學附設幼兒園,[602]嘉義縣番路鄉大湖村5鄰下坪仔8號,(05)2581159,嘉義縣番路鄉下坪仔8號
104X59,嘉義縣布袋鎮布新國民小學附設幼兒園,[625]嘉義縣布袋鎮岑海里16鄰文昌街61號,(05)3470998#209,嘉義縣布袋鎮文昌街61號
104X61,嘉義縣立阿里山國民中小學附設幼兒園,[605]嘉義縣阿里山鄉樂野村1鄰樂野31號,(05)2561180#3115,嘉義縣阿里山鄉樂野31號
104X62,嘉義縣太保市新埤國民小學附設幼兒園,[612]嘉義縣太保市新埤里5鄰新埤214號,(05)3613736,嘉義縣太保市新埤214號
104X63,嘉義縣朴子市松梅國民小學附設幼兒園,[613]嘉義縣朴子市松華里20鄰牛挑灣345號,(05)3691083,嘉義縣朴子市牛挑灣345號
104X64,嘉義縣太保市太保國民小學附設幼兒園,[612]嘉義縣太保市太保里1鄰太保31號,(05)3711015#701,嘉義縣太保市太保31號
104X65,嘉義縣民雄鄉三興國民小學附設幼兒園,[621]嘉義縣民雄鄉三興村5鄰陳厝寮55號,(05)2720042,嘉義縣民雄鄉陳厝寮55號
104X66,嘉義縣鹿草鄉下潭國民小學附設幼兒園,[611]嘉義縣鹿草鄉光潭村8鄰下潭196號,(05)3651544,嘉義縣鹿草鄉下潭196號
104X67,嘉義縣梅山鄉太和國民小學附設幼兒園,[603]嘉義縣梅山鄉太和村3鄰蛤里味18號,(05)2661069,嘉義縣梅山鄉蛤里味18號
104X68,嘉義縣東石鄉塭港國民小學附設幼兒園,[614]嘉義縣東石鄉塭港村1鄰塭港170號,(05)3732653,嘉義縣東石鄉塭港170號
104X69,嘉義縣朴子市祥和國民小學附設幼兒園,[613]嘉義縣朴子市大葛里22鄰祥和二路西段9號,(05)3621428,嘉義縣朴子市祥和二路西段9號
104X72,嘉義縣布袋鎮新塭國民小學附設幼兒園,[625]嘉義縣布袋鎮新民里13鄰新塭374號,(05)3431064,嘉義縣布袋鎮新塭374號
104X73,嘉義縣民雄鄉福樂國民小學附設幼兒園,[621]嘉義縣民雄鄉福樂村38鄰光明二街191號,(05)2206112#316,嘉義縣民雄鄉光明二街191號
104X74,嘉義縣六腳鄉灣內國民小學附設幼兒園,[615]嘉義縣六腳鄉灣南村15鄰灣內6號,(05)3804390,嘉義縣六腳鄉灣內6號
104X75,嘉義縣水上鄉南靖國民小學附設幼兒園,[608]嘉義縣水上鄉靖和村3鄰南靖糖廠46號,(05)2682004,嘉義縣水上鄉南靖糖廠46號
104X76,嘉義縣竹崎鄉龍山國民小學附設幼兒園,[604]嘉義縣竹崎鄉龍山村5鄰水道頭70號,(05)2612843#17,嘉義縣竹崎鄉水道頭70號
104X77,嘉義縣阿里山鄉茶山國民小學附設幼兒園,[605]嘉義縣阿里山鄉茶山村3鄰茶山74號,(05)2513014,嘉義縣阿里山鄉茶山74號
104X78,嘉義縣阿里山鄉十字國民小學附設幼兒園,[605]嘉義縣阿里山鄉十字村1鄰十字路16號,(05)2511340,嘉義縣阿里山鄉十字路16號
104X7A,嘉義縣阿里山鄉立阿里山幼兒園,[605]嘉義縣阿里山鄉新美村4鄰78號,(05)2562547#150,嘉義縣阿里山鄉78號
104X7A-01,嘉義縣阿里山鄉立阿里山幼兒園來吉分班,[605]嘉義縣阿里山鄉來吉村4鄰96號,(05)2661512,嘉義縣阿里山鄉96號
104X7B,嘉義縣私立格林威爾幼兒園,[621]嘉義縣民雄鄉東榮村6鄰建國路二段273巷10號,(05)2261289,嘉義縣民雄鄉建國路二段273巷10號
104X7D,嘉義縣六腳鄉立六腳幼兒園,[615]嘉義縣六腳鄉港美村12鄰港尾寮85之10號,(05)3804602,嘉義縣六腳鄉港尾寮85之10號
104X7E,嘉義縣義竹鄉農會附設嘉義縣私立義竹幼兒園,[624]嘉義縣義竹鄉傳芳村5鄰義竹475之4號,(05)3417717,嘉義縣義竹鄉義竹475之4號
104X7F,嘉義縣竹崎鄉立竹崎幼兒園,[604]嘉義縣竹崎鄉義仁村6鄰竹民路268號,(05)2111583,嘉義縣竹崎鄉竹民路268號
104X7H,嘉義縣大林鎮立大林幼兒園,[622]嘉義縣大林鎮三和里12鄰中興路2段239號,(05)2650519,嘉義縣大林鎮中興路2段239號
104X7I,嘉義縣民雄鄉立民雄幼兒園,[621]嘉義縣民雄鄉中和村6鄰魚寮仔5-2號,(05)2062848,嘉義縣民雄鄉魚寮仔5-2號
104X7J,嘉義縣溪口鄉立溪口幼兒園,[623]嘉義縣溪口鄉溪北村7鄰中山路93號,(05)2691500,嘉義縣溪口鄉中山路93號
104X7K,嘉義縣東石鄉立東石幼兒園,[614]嘉義縣東石鄉東石村23鄰觀海二路118號,(05)3730845,嘉義縣東石鄉觀海二路118號
104X7L,嘉義縣水上鄉立水上幼兒園,[608]嘉義縣水上鄉靖和村8鄰253-1號,(05)2601011,嘉義縣水上鄉253-1號
104X7L-01,嘉義縣水上鄉立水上幼兒園三和分班,[608]嘉義縣水上鄉三和村1鄰榮典路100號,(05)2862802,嘉義縣水上鄉榮典路100號
104X7L-02,嘉義縣水上鄉立水上幼兒園義興分班,[608]嘉義縣水上鄉義興村3鄰2-1號,(05)2891020,嘉義縣水上鄉2-1號
104X7L-03,嘉義縣水上鄉立水上幼兒園三界分班,[608]嘉義縣水上鄉三界村4鄰153-1號,(05)2300469,嘉義縣水上鄉153-1號
104X7L-04,嘉義縣水上鄉立水上幼兒園忠和分班,[608]嘉義縣水上鄉忠和村1鄰檳榔樹角35號,(05)2891869,嘉義縣水上鄉檳榔樹角35號
104X7L-05,嘉義縣水上鄉立水上幼兒園寬士分班,[608]嘉義縣水上鄉內溪村7鄰溪仔底27號,(05)2863149,嘉義縣水上鄉溪仔底27號
104X7L-06,嘉義縣水上鄉立水上幼兒園大崙分班,[608]嘉義縣水上鄉大崙村13鄰111號,(05)3717532,嘉義縣水上鄉111號
104X7M,嘉義縣朴子市立朴子幼兒園,[613]嘉義縣朴子市崁後里4鄰34號之3,(05)3694075,嘉義縣朴子市34號
104X7M-01,嘉義縣朴子市立朴子幼兒園大葛分班,[613]嘉義縣朴子市大葛里20鄰80號,(05)3796965,嘉義縣朴子市80號
104X7M-02,嘉義縣朴子市立朴子幼兒園松梅分班,[613]嘉義縣朴子市梅華里15鄰108之1號,(05)3694085,嘉義縣朴子市108之1號
104X7M-03,嘉義縣朴子市立朴子幼兒園德興分班,[613]嘉義縣朴子市德興里1鄰4號,(05)3796695,嘉義縣朴子市4號
